FIPS,Lifespan_Rank,Life_Quality_Rank,Health_Behaviors_Rank,Clinical_Care_Rank,Social_Economic_Factors_Rank,Physical_Environment_Rank,Lyme_Disease_Incidence_Reported,Population,%<18_Yrs_Old,%65_Yrs_Old_and_over,Income($),African_American(Count),African_American(%),American_Indian/Alaskan_Native(Count),American_Indian/Alaskan_Native(%),Asian(Count),Asian(%),Native_Hawaiian/Other_Pacific_Islander(Count),Native_Hawaiian/Other_Pacific_Islander(%),Hispanic(Count),Hispanic(%),Non-Hispanic_White_(Count),Non-Hispanic_White(%),Female(%),Rural(Count),Rural(%),Life_Expectancy,Deaths(Count)
28087,17,22,28,10,20,70,0.0,59186.0,23.81,15.5,422.77,26135.0,44.16,168.0,0.28,560.0,0.95,42.0,0.07,1294.0,2.19,30497.0,51.53,52.39,25465.0,42.6,75.42,955.0
28089,1,4,1,1,3,80,1.0,104618.0,25.1,12.66,698.2,39720.0,37.97,354.0,0.34,2861.0,2.73,81.0,0.08,3109.0,2.97,57994.0,55.43,52.11,26639.0,27.98,76.62,1232.0
28091,73,42,29,64,41,12,0.0,25069.0,23.52,17.86,289.67,7918.0,31.58,65.0,0.26,114.0,0.45,10.0,0.04,406.0,1.62,16320.0,65.1,51.57,19794.0,73.07,72.25,565.0
28093,47,20,19,45,59,65,0.0,35619.0,21.43,16.91,384.98,16801.0,47.17,152.0,0.43,92.0,0.26,16.0,0.04,1306.0,3.67,16986.0,47.69,50.36,30984.0,83.42,74.05,715.0
28095,12,28,36,20,15,56,0.0,35872.0,22.81,18.84,403.71,10984.0,30.62,92.0,0.26,89.0,0.25,5.0,0.01,465.0,1.3,23965.0,66.81,52.26,25757.0,69.63,75.29,643.0
28097,60,63,43,36,51,55,0.0,10173.0,22.96,21.01,361.82,4561.0,44.83,36.0,0.35,60.0,0.59,2.0,0.02,140.0,1.38,5311.0,52.21,52.4,6537.0,59.84,73.73,210.0
28099,81,43,59,73,42,18,0.0,29369.0,28.34,15.5,387.28,6169.0,21.01,5035.0,17.14,126.0,0.43,15.0,0.05,579.0,1.97,17142.0,58.37,52.44,21917.0,73.85,70.16,651.0
28101,46,32,44,59,18,48,0.0,21185.0,25.41,16.5,398.98,6478.0,30.58,1139.0,5.38,102.0,0.48,7.0,0.03,410.0,1.94,12899.0,60.89,52.13,18910.0,87.06,73.51,396.0
28103,57,56,57,81,72,17,0.0,10742.0,24.46,15.74,301.3,7703.0,71.71,39.0,0.36,27.0,0.25,2.0,0.02,152.0,1.42,2755.0,25.65,52.64,8547.0,74.03,73.65,217.0
28105,8,38,11,8,9,58,0.0,49799.0,17.71,10.92,393.87,18554.0,37.26,122.0,0.24,1597.0,3.21,44.0,0.09,829.0,1.66,28194.0,56.62,49.97,17364.0,36.42,77.78,497.0
28107,61,34,61,55,60,47,0.0,33994.0,25.1,15.4,359.27,16964.0,49.9,113.0,0.33,67.0,0.2,2.0,0.01,659.0,1.94,15912.0,46.81,51.77,27398.0,78.94,72.67,694.0
28109,32,10,13,29,27,8,1.0,55270.0,22.84,18.46,477.57,6782.0,12.27,356.0,0.64,254.0,0.46,39.0,0.07,1728.0,3.13,45301.0,81.96,50.73,39042.0,69.93,74.35,1050.0
28111,39,36,41,67,54,16,0.0,12032.0,22.73,17.73,389.97,2322.0,19.3,56.0,0.47,30.0,0.25,10.0,0.08,182.0,1.51,9301.0,77.3,51.16,12250.0,100.0,75.29,248.0
28113,64,64,52,33,61,11,0.0,39468.0,26.14,16.84,325.25,20976.0,53.15,159.0,0.4,233.0,0.59,12.0,0.03,683.0,1.73,17119.0,43.37,52.76,24016.0,59.44,72.24,822.0
28115,9,19,16,41,11,62,0.0,31640.0,26.58,14.72,453.96,4672.0,14.77,179.0,0.57,128.0,0.4,16.0,0.05,2069.0,6.54,24309.0,76.83,50.98,25150.0,83.95,76.23,466.0
28117,40,40,39,25,16,24,0.0,25261.0,22.46,18.1,366.54,3615.0,14.31,69.0,0.27,70.0,0.28,2.0,0.01,373.0,1.48,20891.0,82.7,50.93,19226.0,76.06,74.09,473.0
28119,80,81,77,74,78,59,0.0,7269.0,23.41,16.74,267.4,5120.0,70.44,22.0,0.3,18.0,0.25,3.0,0.04,113.0,1.55,1914.0,26.33,53.18,4687.0,57.0,70.88,170.0
28121,2,1,2,5,1,61,0.0,152080.0,23.48,14.91,655.04,31160.0,20.49,342.0,0.22,2066.0,1.36,131.0,0.09,4180.0,2.75,112753.0,74.14,51.81,48018.0,33.91,78.97,1832.0
28123,55,61,71,79,40,74,0.0,28420.0,26.51,14.9,372.01,10648.0,37.47,194.0,0.68,150.0,0.53,133.0,0.47,3120.0,10.98,14117.0,49.67,51.31,20398.0,72.17,73.55,492.0
28125,78,75,73,80,65,63,0.0,4435.0,24.4,18.44,288.42,3121.0,70.37,7.0,0.16,25.0,0.56,0.0,0.0,89.0,2.01,1170.0,26.38,52.69,4916.0,100.0,71.76,113.0
28127,31,50,45,42,33,71,0.0,26947.0,23.91,17.17,383.85,9402.0,34.89,86.0,0.32,119.0,0.44,36.0,0.13,481.0,1.78,16631.0,61.72,51.48,23333.0,84.84,74.44,503.0
28129,18,17,14,49,14,79,0.0,16078.0,23.47,18.77,425.17,3798.0,23.62,30.0,0.19,24.0,0.15,2.0,0.01,272.0,1.69,11850.0,73.7,51.78,16491.0,100.0,75.9,274.0
28131,33,16,21,53,32,3,0.0,18112.0,22.06,15.54,441.59,3543.0,19.56,99.0,0.55,72.0,0.4,7.0,0.04,382.0,2.11,13816.0,76.28,49.56,14018.0,78.81,73.99,338.0
28133,69,71,76,65,73,67,0.0,25981.0,22.76,13.09,297.04,19036.0,73.27,80.0,0.31,107.0,0.41,11.0,0.04,458.0,1.76,6163.0,23.72,47.15,13477.0,45.76,71.52,577.0
28135,29,67,64,63,56,23,0.0,14125.0,19.54,14.79,309.98,7893.0,55.88,70.0,0.5,131.0,0.93,14.0,0.1,963.0,6.82,4961.0,35.12,44.54,12448.0,80.95,74.45,260.0
28137,24,11,27,52,25,57,0.0,28441.0,23.11,16.28,472.96,8816.0,31.0,78.0,0.27,99.0,0.35,13.0,0.05,714.0,2.51,18430.0,64.8,52.0,22355.0,77.39,74.93,467.0
28139,51,31,42,50,12,21,0.0,21969.0,24.55,16.29,396.95,3631.0,16.53,86.0,0.39,61.0,0.28,6.0,0.03,1029.0,4.68,16896.0,76.91,51.2,18640.0,83.84,72.62,435.0
28141,56,26,20,40,28,19,0.0,19542.0,21.73,20.07,350.31,483.0,2.47,76.0,0.39,33.0,0.17,5.0,0.03,611.0,3.13,18219.0,93.23,51.51,19593.0,100.0,72.61,438.0
28143,79,57,74,58,55,73,0.0,10024.0,29.16,11.78,314.92,7648.0,76.3,29.0,0.29,82.0,0.82,8.0,0.08,254.0,2.53,1924.0,19.19,52.97,7116.0,66.02,70.82,210.0
28145,6,18,12,31,6,52,0.0,28556.0,25.18,16.38,469.79,4267.0,14.94,86.0,0.3,343.0,1.2,16.0,0.06,1194.0,4.18,22306.0,78.11,50.96,20502.0,75.56,76.07,429.0
28147,13,54,50,76,68,5,0.0,14499.0,22.96,19.09,320.78,6283.0,43.33,65.0,0.45,51.0,0.35,16.0,0.11,295.0,2.03,7624.0,52.58,51.82,15443.0,100.0,75.49,277.0
28149,52,44,55,11,58,77,0.0,46768.0,24.1,16.04,442.27,22888.0,48.94,156.0,0.33,397.0,0.85,12.0,0.03,1036.0,2.22,21967.0,46.97,52.43,19945.0,40.89,73.09,967.0
28151,68,68,66,26,69,66,0.0,46221.0,26.11,15.07,308.65,33226.0,71.89,108.0,0.23,376.0,0.81,26.0,0.06,738.0,1.6,11554.0,25.0,53.48,8961.0,17.52,71.79,999.0
28153,16,46,54,70,66,6,0.0,20446.0,24.72,16.7,363.39,8140.0,39.81,65.0,0.32,54.0,0.26,6.0,0.03,338.0,1.65,11674.0,57.1,51.8,16523.0,79.64,75.08,368.0
28155,20,15,8,46,26,43,0.0,9765.0,23.78,17.63,394.79,1856.0,19.01,26.0,0.27,16.0,0.16,2.0,0.02,145.0,1.48,7616.0,77.99,51.33,10253.0,100.0,73.69,192.0
28157,77,59,69,66,77,27,0.0,8804.0,21.35,17.17,279.62,6150.0,69.85,23.0,0.26,11.0,0.12,2.0,0.02,92.0,1.04,2467.0,28.02,46.81,9878.0,100.0,70.92,206.0
28159,48,69,48,44,46,13,0.0,18246.0,23.1,19.58,363.05,8522.0,46.71,212.0,1.16,51.0,0.28,6.0,0.03,226.0,1.24,9078.0,49.75,51.13,14574.0,75.91,74.63,337.0
28161,43,49,46,69,30,42,0.0,12497.0,22.64,19.42,368.34,4821.0,38.58,46.0,0.37,31.0,0.25,1.0,0.01,203.0,1.62,7260.0,58.09,51.91,10056.0,79.32,73.17,274.0
28163,58,65,75,57,71,45,0.0,27057.0,23.44,13.52,330.51,15448.0,57.09,111.0,0.41,149.0,0.55,6.0,0.02,1580.0,5.84,9585.0,35.43,44.9,12519.0,44.61,72.79,509.0
29001,46,94,36,5,80,83,1.0,25377.0,18.48,14.49,387.84,730.0,2.88,90.0,0.35,650.0,2.56,14.0,0.06,642.0,2.53,22808.0,89.88,51.73,9693.0,37.85,77.29,309.0
29003,15,7,4,19,6,44,0.0,17555.0,22.88,18.64,607.59,138.0,0.79,56.0,0.32,98.0,0.56,6.0,0.03,430.0,2.45,16617.0,94.66,50.27,10596.0,61.28,79.48,211.0
29005,44,9,6,75,7,11,0.0,5275.0,20.08,24.91,494.69,22.0,0.42,19.0,0.36,38.0,0.72,3.0,0.06,71.0,1.35,5069.0,96.09,50.29,5685.0,100.0,77.58,89.0
29007,28,72,79,27,66,20,0.0,25641.0,22.82,17.42,442.12,1807.0,7.05,136.0,0.53,127.0,0.5,18.0,0.07,793.0,3.09,22369.0,87.24,54.49,10517.0,41.2,76.85,355.0
29009,74,90,84,60,54,37,0.0,35668.0,22.9,20.07,407.65,167.0,0.47,464.0,1.3,727.0,2.04,42.0,0.12,3455.0,9.69,30414.0,85.27,49.55,26080.0,73.26,76.3,643.0
29011,52,85,67,92,77,63,0.0,11850.0,23.98,19.67,417.96,74.0,0.62,164.0,1.38,91.0,0.77,7.0,0.06,336.0,2.84,10910.0,92.07,50.7,7932.0,63.96,77.18,193.0
29013,41,49,34,94,67,15,0.0,16334.0,23.74,19.14,453.92,185.0,1.13,134.0,0.82,40.0,0.24,8.0,0.05,374.0,2.29,15350.0,93.98,50.54,13174.0,77.27,76.19,268.0
29015,93,73,41,67,97,67,0.0,19074.0,17.14,30.5,395.88,91.0,0.48,144.0,0.75,79.0,0.41,10.0,0.05,397.0,2.08,18089.0,94.84,49.88,16491.0,86.54,75.54,419.0
29017,86,56,89,79,70,49,0.0,12306.0,21.94,19.81,436.11,60.0,0.49,99.0,0.8,31.0,0.25,3.0,0.02,157.0,1.28,11829.0,96.12,50.0,12363.0,100.0,75.72,226.0
29019,4,28,2,1,8,95,0.0,178271.0,20.29,11.85,521.79,16743.0,9.39,797.0,0.45,8926.0,5.01,162.0,0.09,6103.0,3.42,140764.0,78.96,51.51,30554.0,18.79,80.68,1440.0
29021,56,89,109,13,57,59,0.0,89065.0,22.73,15.6,465.16,5128.0,5.76,621.0,0.7,1364.0,1.53,361.0,0.41,6044.0,6.79,73810.0,82.87,49.53,11928.0,13.37,76.32,1335.0
29023,101,108,108,83,99,99,0.0,42666.0,23.5,18.59,396.42,2380.0,5.58,322.0,0.75,338.0,0.79,16.0,0.04,898.0,2.1,37773.0,88.53,51.49,22331.0,52.18,74.0,866.0
29025,21,52,65,77,34,94,0.0,9100.0,23.88,19.44,442.52,60.0,0.66,66.0,0.73,27.0,0.3,4.0,0.04,192.0,2.11,8606.0,94.57,49.36,9424.0,100.0,78.66,123.0
29027,27,34,47,16,46,91,0.0,45032.0,21.0,15.77,533.17,2008.0,4.46,248.0,0.55,363.0,0.81,24.0,0.05,926.0,2.06,40630.0,90.22,48.71,27498.0,62.03,78.15,577.0
29029,58,26,11,29,78,84,0.0,45632.0,18.05,27.43,514.89,297.0,0.65,291.0,0.64,310.0,0.68,24.0,0.05,1344.0,2.95,42889.0,93.99,50.37,32662.0,74.23,78.69,738.0
29031,29,57,21,10,25,89,0.0,78161.0,21.55,16.46,519.55,5988.0,7.66,313.0,0.4,1222.0,1.56,42.0,0.05,1857.0,2.38,67329.0,86.14,51.46,23083.0,30.5,77.92,983.0
29033,9,71,77,64,52,10,0.0,8796.0,22.74,21.37,454.04,159.0,1.81,27.0,0.31,19.0,0.22,11.0,0.13,139.0,1.58,8327.0,94.67,51.38,5999.0,64.54,78.56,133.0
29035,102,96,103,110,104,25,0.0,6169.0,23.62,19.45,337.93,16.0,0.26,78.0,1.26,10.0,0.16,1.0,0.02,159.0,2.58,5814.0,94.25,51.56,6265.0,100.0,74.29,128.0
29037,17,8,13,24,12,106,0.0,103724.0,24.39,16.51,658.39,4036.0,3.89,752.0,0.73,898.0,0.87,113.0,0.11,4638.0,4.47,91187.0,87.91,51.21,32233.0,32.4,79.07,1219.0
29039,89,68,55,76,86,40,0.0,14073.0,23.93,23.13,379.58,49.0,0.35,123.0,0.87,56.0,0.4,6.0,0.04,304.0,2.16,13336.0,94.76,50.06,10528.0,75.3,75.15,265.0
29041,30,29,32,62,30,6,0.0,7480.0,22.83,23.41,445.87,175.0,2.34,30.0,0.4,19.0,0.25,0.0,0.0,74.0,0.99,7095.0,94.85,50.05,7831.0,100.0,79.4,110.0
29043,8,3,10,11,5,90,0.0,85432.0,25.43,15.38,589.31,613.0,0.72,628.0,0.74,607.0,0.71,52.0,0.06,2505.0,2.93,79756.0,93.36,51.13,34682.0,44.8,79.48,862.0
29045,22,20,50,108,79,27,0.0,6723.0,22.62,20.94,431.3,28.0,0.42,18.0,0.27,28.0,0.42,1.0,0.01,67.0,1.0,6507.0,96.79,49.29,7139.0,100.0,78.04,108.0
29047,10,4,7,8,9,47,0.0,242874.0,24.27,13.82,676.66,15543.0,6.4,1576.0,0.65,5915.0,2.44,815.0,0.34,16685.0,6.87,197162.0,81.18,50.95,21785.0,9.82,79.51,2441.0
29049,34,13,20,40,35,52,0.0,20554.0,23.51,17.81,578.07,265.0,1.29,153.0,0.74,89.0,0.43,7.0,0.03,435.0,2.12,19274.0,93.77,49.7,15808.0,76.21,76.64,287.0
29051,13,31,54,3,19,78,0.0,76708.0,22.5,15.99,553.15,9238.0,12.04,303.0,0.4,1026.0,1.34,52.0,0.07,2277.0,2.97,62496.0,81.47,49.36,22094.0,29.07,79.48,862.0
29053,32,37,44,30,24,82,0.0,17644.0,21.71,17.58,488.51,1217.0,6.9,106.0,0.6,125.0,0.71,13.0,0.07,353.0,2.0,15533.0,88.04,47.87,9364.0,53.2,77.42,246.0
29055,87,99,87,73,98,57,0.0,24102.0,23.06,19.1,393.06,119.0,0.49,172.0,0.71,72.0,0.3,20.0,0.08,488.0,2.02,22939.0,95.17,50.49,18104.0,73.31,74.8,442.0
29057,66,77,31,48,44,55,0.0,7588.0,21.18,23.26,391.27,26.0,0.34,74.0,0.98,36.0,0.47,3.0,0.04,160.0,2.11,7111.0,93.71,49.09,7883.0,100.0,77.07,134.0
29059,85,78,95,91,93,81,0.0,16673.0,23.89,19.67,386.85,56.0,0.34,150.0,0.9,41.0,0.25,12.0,0.07,333.0,2.0,15800.0,94.76,50.1,13746.0,81.93,75.79,290.0
29061,26,33,63,112,39,54,0.0,8361.0,25.81,20.13,453.42,49.0,0.59,43.0,0.51,17.0,0.2,7.0,0.08,137.0,1.64,7998.0,95.66,49.44,8433.0,100.0,77.41,120.0
29063,6,15,83,58,43,71,0.0,12588.0,16.98,16.29,480.6,1479.0,11.75,65.0,0.52,45.0,0.36,14.0,0.11,315.0,2.5,10585.0,84.09,37.22,8045.0,62.4,79.84,159.0
29065,77,83,51,105,87,38,0.0,15480.0,22.45,21.45,354.45,79.0,0.51,163.0,1.05,117.0,0.76,11.0,0.07,275.0,1.78,14591.0,94.26,50.36,10736.0,68.57,76.43,273.0
29067,69,70,72,104,85,46,0.0,13300.0,21.54,23.98,342.65,54.0,0.41,103.0,0.77,44.0,0.33,1.0,0.01,214.0,1.61,12630.0,94.96,50.04,10827.0,79.12,76.76,249.0
29069,110,113,114,99,111,112,0.0,30119.0,25.81,18.18,337.21,3045.0,10.11,135.0,0.45,182.0,0.6,6.0,0.02,2036.0,6.76,24258.0,80.54,52.0,16122.0,50.46,72.8,672.0
29071,72,30,30,9,33,93,1.0,103330.0,23.24,16.76,559.37,964.0,0.93,433.0,0.42,527.0,0.51,70.0,0.07,1782.0,1.72,98285.0,95.12,50.33,56428.0,55.6,76.83,1444.0
29073,47,27,28,31,32,66,0.0,14726.0,20.73,22.29,487.11,76.0,0.52,46.0,0.31,73.0,0.5,7.0,0.05,207.0,1.41,14148.0,96.07,50.06,12310.0,80.87,77.07,226.0
29075,20,23,12,80,4,42,0.0,6665.0,25.0,19.61,431.82,40.0,0.6,26.0,0.39,31.0,0.47,0.0,0.0,118.0,1.77,6374.0,95.63,51.91,6738.0,100.0,77.96,95.0
29077,48,63,85,7,37,92,0.0,289805.0,20.93,16.15,456.08,9274.0,3.2,2261.0,0.78,6167.0,2.13,343.0,0.12,10868.0,3.75,253962.0,87.63,51.24,38518.0,14.0,77.23,3958.0
29079,107,47,39,56,63,22,0.0,9949.0,24.04,21.43,403.05,89.0,0.89,50.0,0.5,83.0,0.83,4.0,0.04,217.0,2.18,9389.0,94.37,51.44,4665.0,45.46,75.31,160.0
29081,24,80,86,68,55,8,0.0,8524.0,24.39,22.11,401.39,45.0,0.53,49.0,0.57,33.0,0.39,10.0,0.12,190.0,2.23,8117.0,95.23,50.89,6305.0,70.39,77.99,116.0
29083,100,69,53,33,75,26,0.0,21718.0,22.25,21.71,436.15,273.0,1.26,156.0,0.72,78.0,0.36,18.0,0.08,532.0,2.45,20337.0,93.64,50.9,11035.0,49.55,74.7,432.0
29085,109,109,49,78,91,39,0.0,9475.0,16.97,33.23,351.7,48.0,0.51,95.0,1.0,17.0,0.18,10.0,0.11,164.0,1.73,8990.0,94.88,50.74,9627.0,100.0,75.0,204.0
29087,37,5,40,43,10,14,0.0,4413.0,20.12,24.86,465.6,14.0,0.32,49.0,1.11,16.0,0.36,1.0,0.02,58.0,1.31,4231.0,95.88,50.76,4912.0,100.0,78.75,61.0
29089,49,76,19,34,50,62,0.0,10139.0,21.67,18.37,458.58,493.0,4.86,76.0,0.75,31.0,0.31,10.0,0.1,158.0,1.56,9197.0,90.71,49.98,6498.0,64.06,77.83,125.0
29091,73,74,94,32,88,100,0.0,40103.0,23.96,19.49,354.83,197.0,0.49,302.0,0.75,292.0,0.73,18.0,0.04,851.0,2.12,37797.0,94.25,51.24,29158.0,72.17,75.75,690.0
29093,113,91,43,81,107,60,0.0,10226.0,20.89,20.95,356.82,147.0,1.44,67.0,0.66,13.0,0.13,0.0,0.0,187.0,1.83,9645.0,94.32,50.09,7957.0,74.85,72.21,255.0
29095,61,51,68,14,83,88,5.0,698895.0,23.74,14.56,525.85,162599.0,23.27,4214.0,0.6,13371.0,1.91,1972.0,0.28,64029.0,9.16,435922.0,62.37,51.59,25867.0,3.84,77.13,9442.0
29097,51,55,91,18,48,56,0.0,120217.0,25.12,15.25,466.11,2403.0,2.0,2242.0,1.86,1442.0,1.2,624.0,0.52,9728.0,8.09,101135.0,84.13,51.27,27815.0,23.69,76.29,1777.0
29099,53,16,57,23,20,114,0.0,223810.0,23.39,14.49,623.34,2340.0,1.05,758.0,0.34,1734.0,0.77,74.0,0.03,4421.0,1.98,211386.0,94.45,50.25,66049.0,30.2,76.31,3264.0
29101,23,22,60,44,16,74,0.0,53897.0,21.38,12.27,544.17,2620.0,4.86,337.0,0.63,924.0,1.71,179.0,0.33,2391.0,4.44,46106.0,85.54,48.38,26531.0,50.44,77.81,559.0
29103,36,24,14,66,45,33,0.0,3977.0,23.74,21.67,368.66,23.0,0.58,16.0,0.4,13.0,0.33,0.0,0.0,39.0,0.98,3834.0,96.4,49.86,4131.0,100.0,78.68,55.0
29105,71,95,102,85,73,45,0.0,35443.0,24.76,17.7,452.67,286.0,0.81,272.0,0.77,227.0,0.64,25.0,0.07,871.0,2.46,33131.0,93.48,50.76,21525.0,60.51,75.29,613.0
29107,62,18,22,55,36,73,0.0,32641.0,22.93,18.65,517.45,701.0,2.15,209.0,0.64,140.0,0.43,64.0,0.2,917.0,2.81,30064.0,92.11,50.4,19010.0,56.95,76.59,496.0
29109,96,65,38,45,61,21,1.0,38434.0,25.26,18.13,428.56,160.0,0.42,453.0,1.18,189.0,0.49,38.0,0.1,2852.0,7.42,34302.0,89.25,50.38,22673.0,58.69,75.28,614.0
29111,68,61,52,86,31,72,0.0,9967.0,22.51,18.2,465.17,306.0,3.07,41.0,0.41,46.0,0.46,8.0,0.08,182.0,1.83,9224.0,92.55,49.99,10211.0,100.0,75.63,163.0
29113,54,21,64,51,38,115,0.0,56183.0,25.48,13.22,679.86,1048.0,1.87,229.0,0.41,302.0,0.54,32.0,0.06,1415.0,2.52,52323.0,93.13,49.87,39335.0,74.83,76.22,784.0
29115,88,44,37,46,84,4,0.0,12194.0,23.97,20.49,423.31,109.0,0.89,43.0,0.35,32.0,0.26,11.0,0.09,289.0,2.37,11573.0,94.91,51.2,8480.0,66.45,75.0,221.0
29117,45,48,27,42,28,5,0.0,15173.0,20.93,19.17,454.48,538.0,3.55,74.0,0.49,90.0,0.59,3.0,0.02,304.0,2.0,13972.0,92.08,56.15,5562.0,36.6,77.31,218.0
29119,99,106,97,114,92,108,0.0,22828.0,25.73,15.31,384.68,426.0,1.87,684.0,3.0,328.0,1.44,499.0,2.19,2686.0,11.77,17724.0,77.64,49.37,23081.0,99.99,74.33,396.0
29121,43,43,23,37,49,17,0.0,15251.0,23.28,22.25,400.37,337.0,2.21,54.0,0.35,67.0,0.44,10.0,0.07,233.0,1.53,14311.0,93.84,50.77,10552.0,67.79,77.53,213.0
29123,105,88,58,63,72,79,0.0,12243.0,23.21,18.52,382.06,56.0,0.46,63.0,0.51,124.0,1.01,6.0,0.05,285.0,2.33,11604.0,94.78,50.98,8009.0,65.51,73.71,250.0
29125,63,42,71,82,74,24,0.0,8867.0,21.02,20.99,443.66,57.0,0.64,68.0,0.77,55.0,0.62,2.0,0.02,111.0,1.25,8442.0,95.21,49.86,9176.0,100.0,76.89,143.0
29127,42,50,90,21,41,53,0.0,28634.0,23.31,17.62,450.64,1378.0,4.81,73.0,0.25,216.0,0.75,25.0,0.09,485.0,1.69,25821.0,90.18,51.35,7128.0,24.77,76.59,417.0
29129,59,32,26,100,15,2,0.0,3678.0,23.74,21.21,420.48,13.0,0.35,19.0,0.52,31.0,0.84,1.0,0.03,96.0,2.61,3478.0,94.56,49.46,3785.0,100.0,77.83,55.0
29131,57,54,62,41,82,43,0.0,25228.0,23.49,18.63,420.42,157.0,0.62,156.0,0.62,105.0,0.42,48.0,0.19,486.0,1.93,23938.0,94.89,50.09,19744.0,79.78,76.79,414.0
29133,106,115,113,96,110,96,0.0,13586.0,21.14,17.31,341.85,3359.0,24.72,48.0,0.35,36.0,0.26,2.0,0.01,298.0,2.19,9680.0,71.25,46.0,4695.0,32.7,73.63,270.0
29135,5,11,46,70,14,18,0.0,16063.0,24.76,15.37,494.52,637.0,3.97,65.0,0.4,68.0,0.42,11.0,0.07,756.0,4.71,14364.0,89.42,46.84,8225.0,52.7,79.14,162.0
29137,25,39,24,36,42,68,0.0,8612.0,21.92,22.85,422.99,230.0,2.67,45.0,0.52,37.0,0.43,2.0,0.02,152.0,1.76,7996.0,92.85,49.23,8840.0,100.0,78.61,124.0
29139,90,58,59,74,51,75,0.0,11438.0,22.18,20.59,470.44,183.0,1.6,40.0,0.35,70.0,0.61,4.0,0.03,227.0,1.98,10752.0,94.0,49.97,9607.0,78.51,75.15,231.0
29141,70,84,48,93,96,70,0.0,20145.0,22.68,23.56,419.08,163.0,0.81,166.0,0.82,101.0,0.5,11.0,0.05,465.0,2.31,18934.0,93.99,49.68,20565.0,100.0,75.9,387.0
29143,108,111,110,102,112,76,0.0,17582.0,23.01,18.6,385.42,2762.0,15.71,50.0,0.28,76.0,0.43,10.0,0.06,357.0,2.03,14042.0,79.87,52.02,10779.0,56.86,73.67,367.0
29145,64,38,56,54,40,80,0.0,58290.0,23.97,17.76,491.61,509.0,0.87,1488.0,2.55,835.0,1.43,578.0,0.99,3200.0,5.49,50128.0,86.0,50.24,37447.0,64.44,76.33,923.0
29147,7,59,78,22,17,34,0.0,22472.0,16.2,14.81,442.73,643.0,2.86,84.0,0.37,371.0,1.65,4.0,0.02,394.0,1.75,20770.0,92.43,49.83,10150.0,43.43,79.7,194.0
29149,104,103,81,88,105,61,0.0,10558.0,22.4,22.96,317.14,37.0,0.35,159.0,1.51,33.0,0.31,9.0,0.09,196.0,1.86,9912.0,93.88,51.0,8763.0,80.53,74.64,199.0
29151,1,6,3,12,3,12,0.0,13662.0,22.88,17.16,576.94,50.0,0.37,45.0,0.33,25.0,0.18,7.0,0.05,125.0,0.91,13317.0,97.47,48.4,13878.0,100.0,80.34,134.0
29153,78,107,66,103,102,103,0.0,9186.0,19.09,28.05,332.84,13.0,0.14,94.0,1.02,18.0,0.2,0.0,0.0,157.0,1.71,8757.0,95.33,50.0,9723.0,100.0,77.33,179.0
29155,115,114,115,113,114,101,0.0,16826.0,26.05,16.41,322.24,4434.0,26.35,82.0,0.49,75.0,0.45,13.0,0.08,437.0,2.6,11536.0,68.56,52.73,9014.0,49.27,70.75,413.0
29157,12,14,29,35,23,58,0.0,19225.0,23.47,17.58,521.32,105.0,0.55,105.0,0.55,120.0,0.62,18.0,0.09,455.0,2.37,18300.0,95.19,50.16,10552.0,55.62,78.96,243.0
29159,50,46,99,72,53,87,0.0,42558.0,24.94,16.29,448.67,1256.0,2.95,328.0,0.77,331.0,0.78,120.0,0.28,3871.0,9.1,36037.0,84.68,50.54,15943.0,37.78,76.8,609.0
29161,84,67,25,17,58,31,0.0,44744.0,20.95,15.96,413.3,1032.0,2.31,375.0,0.84,1643.0,3.67,44.0,0.1,1136.0,2.54,39685.0,88.69,47.68,20873.0,46.22,75.38,667.0
29163,39,62,80,97,47,85,0.0,18567.0,22.06,17.23,440.4,1431.0,7.71,42.0,0.23,64.0,0.34,4.0,0.02,419.0,2.26,16342.0,88.02,45.02,10069.0,54.38,76.57,281.0
29165,3,2,8,4,2,69,0.0,101187.0,23.83,14.18,756.51,6820.0,6.74,556.0,0.55,2932.0,2.9,513.0,0.51,6264.0,6.19,82134.0,81.17,50.64,14120.0,15.81,80.27,923.0
29167,40,35,42,26,60,35,0.0,31794.0,22.92,18.05,442.14,277.0,0.87,226.0,0.71,285.0,0.9,11.0,0.03,800.0,2.52,29749.0,93.57,51.0,21444.0,68.87,76.76,463.0
29169,33,25,73,53,22,7,0.0,52059.0,22.02,8.76,531.68,5834.0,11.21,587.0,1.13,1688.0,3.24,396.0,0.76,5777.0,11.1,36000.0,69.15,43.43,23017.0,44.03,76.62,537.0
29171,92,82,33,59,69,1,0.0,4811.0,22.41,23.97,380.24,9.0,0.19,11.0,0.23,34.0,0.71,3.0,0.06,95.0,1.97,4600.0,95.61,49.62,4979.0,100.0,75.47,95.0
29173,16,45,16,71,13,97,0.0,10224.0,21.65,20.88,539.65,138.0,1.35,24.0,0.23,23.0,0.22,14.0,0.14,132.0,1.29,9768.0,95.54,49.74,9771.0,96.11,79.33,150.0
29175,75,81,98,50,81,51,1.0,24945.0,21.5,16.34,473.27,1434.0,5.75,128.0,0.51,200.0,0.8,6.0,0.02,508.0,2.04,22130.0,88.72,47.6,11481.0,45.18,75.19,432.0
